,dialogue_id,turn_id,speaker_role,utterance,dialogue_acts,intents
1139,banking_0764,banking_0764_001,Customer,Yes I got a letter from you guys saying that I had a pent over tee fee due for paying my credit card late.,['InformIntent'],ReportNotice
1140,banking_0764,banking_0764_019,Customer,"I don't understand why there wouldn't have been enough money in there though to cover it . I mean can you tell me what my checking account balance is, like none of that makes sense to me.",['InformIntent'],CheckAccountBalance
1141,banking_0764,banking_0764_026,Customer,"No, can you help me find one please?",['InformIntent'],FindBranch
1142,banking_0764,banking_0764_040,Customer,Do you know do they have a drive-thru?,['InformIntent'],GetBranchInfo
1143,banking_0765,banking_0765_007,Customer,Yeah. You can just tell me which is the one that is closer to me.,['InformIntent'],FindATM
1144,banking_0765,banking_0765_013,Customer,"Oh, OK. Great. Thank you, then. and also, I don't know if I can do that right now. I would like to check my account balance.",['InformIntent'],CheckAccountBalance
1145,banking_0766,banking_0766_009,Customer,"Oh OK. Well that's awesome, great. well I would like to make a wire transfer. that was why I was trying to, you know, access it online or what ever. I'm not even sure if I can do that on the website but but now that I have you, if you could help me with that I need to make a wire transfer to to my mom's account. She has an account with you all as well. she's done had several things go on and a couple dental issues and now you know money has gotten super tight. So I need to go ahead and transfer some money over to her account.",['InformIntent'],ExternalWireTransfer
1146,banking_0768,banking_0768_004,Customer,"OK. There we go. Yeah. I was I was a little thrown off. OK. Thank you. I was trying to find a nearest ATM You know, again, I the I go to ATMs and I get charged a service fee. I was trying to find one in my area where I don't get charged a service fee.",[],FindATM
1147,banking_0769,banking_0769_001,Customer,Hi my name is Davina Saint Clair. I have gotten a piece of letter from Intellibank saying to call the bank. I just wanted to make sure there wasn't any holds in my account or anything.,['InformIntent'],ReportNotice
1148,banking_0769,banking_0769_017,Customer,Yes I would like to do a transfer from my checkings to my savings sorry pardon my yawn.,['InformIntent'],InternalFundsTransfer
1149,banking_0770,banking_0770_001,Customer,hi. I would like to make a withdraw from my savings account and I need to put money in my Christmas account.,['InformIntent'],InternalFundsTransfer
1150,banking_0771,banking_0771_001,Customer,Good afternoon Jennifer. My name is Thomas. And I'd like to open an account with Intellibank.,['InformIntent'],OpenBankingAccount
1151,banking_0774,banking_0774_003,Customer,"I am looking for an ATM that is closest to me, closest to home.",['InformIntent'],FindATM
1152,banking_0775,banking_0775_001,Customer,"Hi. Yes ma'am, I'm calling because I need to do a wire transfer.",['InformIntent'],ExternalWireTransfer
1153,banking_0777,banking_0777_005,Customer,That works. And so I just needed to know that real quick. But what I need to know now is if I can do some transferring of some funds of my checking account.,['InformIntent'],InternalFundsTransfer
1154,banking_0777,banking_0777_017,Customer,Oh. Can you tell me my.,[],CheckAccountBalance
1155,banking_0777,banking_0777_018,Customer,"Balance, please?",['InformIntent'],CheckAccountBalance
1156,banking_0778,banking_0778_001,Customer,hey I'm calling I need to update my address. I just moved down the road.,['InformIntent'],UpdateStreetAddress
1157,banking_0780,banking_0780_001,Customer,"yes, I'd like to check the my checking account balance please.",['InformIntent'],CheckAccountBalance
1158,banking_0780,banking_0780_024,Customer,Well that's good. And I believe you offered online banking. Is that something that you could help me get set up today?,[],SetUpOnlineBanking
1159,banking_0781,banking_0781_012,Customer,I gotta report my card as stolen.,['InformIntent'],ReportLostStolenCard
1160,banking_0782,banking_0782_003,Customer,Oh uh I need uh the check the account balance in my checking.,['InformIntent'],CheckAccountBalance
1161,banking_0782,banking_0782_019,Customer,yeah I was wondering if I could transfer over half of that to my savings.,['InformIntent'],InternalFundsTransfer
1162,banking_0782,banking_0782_025,Customer,Oh no wait yes actually I might need to go in at some point in time. what's the your local branch hours?,['InformIntent'],GetBranchHours
1163,banking_0784,banking_0784_003,Customer,"Oh, yeah, right, sorry, of course, my manners. It says something about the bank's gonna be closed for a couple days?",[],GetBranchHours
1164,banking_0784,banking_0784_020,Customer,"OK, yeah, that w~, that will work out great. what are your banking hours again?",['InformIntent'],GetBranchHours
1165,banking_0785,banking_0785_001,Customer,Good morning. I'm calling to see if there's a branch near me? We're on vacation in Miami and I haven't seen one.,['InformIntent'],FindBranch
1166,banking_0785,banking_0785_016,Customer,"Yes, ma'am. I'd also like to check my balance.",['InformIntent'],CheckAccountBalance
1167,banking_0786,banking_0786_001,Customer,Hi I'm calling because I'd like to dispute a transaction.,['InformIntent'],DisputeCharge
1168,banking_0786,banking_0786_021,Customer,And I actually need to correct my phone number that you guys have on file.,['InformIntent'],UpdatePhoneNumber
1169,banking_0787,banking_0787_001,Customer,"Hi Rose, my name is Kim. I'm actually calling back. I I called before to find a a ATM location near me. and I I don't know if the girl gave me the wrong name of the street or if I wrote it down wrong. I'm not sure, but I need a location of an ATM near me, please.",['InformIntent'],FindATM
1170,banking_0787,banking_0787_027,Customer,"no. Well, there's no fees if it's if I'm using one of our ATMs, right?",['InformIntent'],AskAboutATMFees
1171,banking_0788,banking_0788_028,Customer,"No, not this one. This was from Amazon Prime and I never signed up for anything with them.",[],DisputeCharge
1172,banking_0788,banking_0788_045,Customer,"So, Intel Bank will send me a new card and I should have it within a week.",['InformIntent'],RequestNewCard
1173,banking_0789,banking_0789_001,Customer,"Oh, hi Janine. This is Sandra Murphy. I got a letter in the mail not too long ago from your Intel bank there and I'm not quite clear if it's in reference to a problem that I'm having with an account or you're offering a new service but I want to talk to you anyways because the holidays are coming up and I wanted to see about maybe opening another account of some type. I thought maybe you could help me with that.",[],OpenBankingAccount
1174,banking_0790,banking_0790_003,Customer,"How's the family? I'm good I'm good I'm just you know whenever I call I'm always having one or two issues and all that. right now I have two issues apparently I want to open an account with you guys, right?",['InformIntent'],OpenBankingAccount
1175,banking_0790,banking_0790_005,Customer,And I have my ATM card you know got stolen again. So it got stolen this time around so I don't know I don't know how to start so I just want to start from the first one and then we'll go to the second one. So you just help me out.,[],ReportLostStolenCard
1176,banking_0791,banking_0791_001,Customer,"Hi yes, I'm interested in doing a wire transfer.",['InformIntent'],ExternalWireTransfer
1177,banking_0791,banking_0791_037,Customer,Yes I was actually wondering because I wanted to come by and stop on in but I wasn't sure of the nearest branch towards I couldn't find the nearest branch to my location of my residence.,['InformIntent'],FindBranch
1178,banking_0793,banking_0793_001,Customer,Yes I'm having issues I'm trying to make a wire transfer.,['InformIntent'],ExternalWireTransfer
1179,banking_0794,banking_0794_001,Customer,"Yeah, I got a problem with my Intel bank account. I got a statement in the mail and I didn't buy anything at a furniture store.",['InformIntent'],DisputeCharge
1180,banking_0795,banking_0795_001,Customer,Hey Sherry. Hopefully you can help me. I need to make a wire transfer to my brother in Florida. I have all of his information for his bank and everything. I just didn't know if I could do it through you guys or if I had to go to like Western Union or something.,['InformIntent'],ExternalWireTransfer
1181,banking_0795,banking_0795_003,Customer,Oh and while we're on the phone I need to order a new debit card. Mine is snapped in half.,['InformIntent'],RequestNewCard
1182,banking_0795,banking_0795_013,Customer,Hey so while I have you on my account what's the exact balance in my checking?,['InformIntent'],CheckAccountBalance
1183,banking_0796,banking_0796_001,Customer,"yeah, my wife, she she's been driving on some bad tires and she ran over a nail or something and and blew out a tire. So, I need to see if I've got enough money to buy some new some new tires.",['InformIntent'],CheckAccountBalance
1184,banking_0797,banking_0797_001,Customer,Yes. My name is Alisha. I would like to close my account.,['InformIntent'],CloseBankAccount
1185,banking_0797,banking_0797_018,Customer,"Yes, I will be depositing money into my husband's account.",[],ExternalWireTransfer
1186,banking_0797,banking_0797_028,Customer,"Yes, everything sound correct. But I will also would like to know what is my balance on my account.",['InformIntent'],CheckAccountBalance
1187,banking_0798,banking_0798_019,Customer,"I have a disputes transaction. That's why I called, dispute transaction.",[],DisputeCharge
1188,banking_0801,banking_0801_001,Customer,yes. I need to check my Intellibank checking account balance.,['InformIntent'],CheckAccountBalance
1189,banking_0802,banking_0802_003,Customer,"good deal. I believe I talked to you the other day. I was having an issue with my checking account. I was seeing if one of my deposits has been deposited and and I you helped me with that issue, so, I need to check my account balance for my checking account, please.",['InformIntent'],CheckAccountBalance
1190,banking_0802,banking_0802_013,Customer,OK. That sounds great. can you tell me if the if my checking account receives any interest?,['InformIntent'],CheckAccountInterestRate
1191,banking_0803,banking_0803_001,Customer,Hi there darling. Good afternoon. I was calling to see how can I also possibly order some checks through your bank please?,['InformIntent'],OrderChecks
1192,banking_0803,banking_0803_015,Customer,Well yeah actually. I wanted to do a a internal transfer. Do you all do that at that bank?,['InformIntent'],InternalFundsTransfer
1193,banking_0804,banking_0804_013,Customer,"yes my address is seven five three Dogwood. Now I may have, when I opened the account, I may have used Street, but it's actually Road, Dogwood Road.",[],UpdateStreetAddress
1194,banking_0804,banking_0804_040,Customer,OK. Could you also give me a balance in my savings account please?,['InformIntent'],CheckAccountBalance
1195,banking_0804,banking_0804_044,Customer,"no, thanks for the opportunity. The you know I should, I'd like to be doing this online. could you and I've not set up an online account yet, could you kind of give me an idea on that?",['InformIntent'],SetUpOnlineBanking
1196,banking_0805,banking_0805_025,Customer,"Yeah. It's for two hundred and fifty, three days ago. Do you see anything else that's came out in the last six days? Because I didn't even find it until today, so I haven't used it in six days.",['InformIntent'],CheckTransactionHistory
1197,banking_0806,banking_0806_001,Customer,yes hi April. My name is Amber and I'm calling because I need to close my account with you guys .,['InformIntent'],CloseBankAccount
1198,banking_0806,banking_0806_051,Customer,I was wondering if you could tell me whether I will have any additional fees. Will I owe anything more to you guys?,['InformIntent'],GetAccountInfo
1199,banking_0807,banking_0807_003,Customer,"actually, I I want to do a transfer so I want to check my balance and do a transfer. and my name is Claire. Claire Morrison. M O R R I S O N.",['InformIntent'],InternalFundsTransfer
1200,banking_0808,banking_0808_001,Customer,"Hi, I'm calling to get my account balance.",['InformIntent'],CheckAccountBalance
1201,banking_0808,banking_0808_065,Customer,"OK. Well, is there anyway you could move some money around for me before we hang up?",['InformIntent'],InternalFundsTransfer
1202,banking_0809,banking_0809_001,Customer,"yes, my name is Dan Thomas and I called the other day about an issue I had on my savings account. I had requested that it be closed and the funds transferred to my checking account. And I need to check the balance of my checking account to see if that money has been transferred.",['InformIntent'],CheckAccountBalance
1203,banking_0810,banking_0810_001,Customer,Well thank you. Hi this is Laura Winters and I have a I have a checking account at your bank and I would like to open a new account for my granddaughter. she is so clever! This granddaughter of mine. She can bake and even though she's only eleven she makes cheesecake and not just cookies and cakes. Eleven years old! Can you believe that? And making cheesecake.,['InformIntent'],OpenBankingAccount
1204,banking_0811,banking_0811_001,Customer,"Hi, this is Peter Smith. I'm calling. I need to close one of my account.",['InformIntent'],CloseBankAccount
1205,banking_0811,banking_0811_039,Customer,I need it transferred to my new checking account.,['InformIntent'],ExternalWireTransfer
1206,banking_0812,banking_0812_001,Customer,"Yes Ashley, I'd like to find out how I can go about closing my bank account.",['InformIntent'],CloseBankAccount
1207,banking_0813,banking_0813_002,Customer,Hi. I wanted to make a transfer from my my checking account into my wife's checking account.,['InformIntent'],ExternalWireTransfer
1208,banking_0813,banking_0813_042,Customer,"actually since we're on the phone, can I go ahead and check the balance of my savings account?",['InformIntent'],CheckAccountBalance
1209,banking_0814,banking_0814_001,Customer,"Hi, yeah this is Barry Allen yeah I have a I'm seeing a purchase on my transaction history for over three hundred for three hundred dollar over three hundred dollars for two new tires from Walmart I did not get two new tires. Now I've called before. Because I saw a transaction but it just for for for some groceries and I and I didn't think much of it. I thought, OK, someone got my info and you guys sent me a new card, so but I know card changed anything. But now, it's happened again, I'm assuming in the same and it's in the same area. So did you guys not change my info? On y'all's end?",['InformIntent'],DisputeCharge
1210,banking_0814,banking_0814_040,Customer,"You know what, it's fine. It's fine. I I I got it I wrote it down. I wrote it down. It's fine. OK. I'm keeping track of this. If this happens again, it's your ass. OK. so what are you gonna do? Are you gonna send me a new card?",['InformIntent'],RequestNewCard
1211,banking_0815,banking_0815_001,Customer,yeah I need to update my email address in my personal information on my account.,['InformIntent'],UpdateEmail
1212,banking_0815,banking_0815_029,Customer,I do I need to close one of my saving accounts.,['InformIntent'],CloseBankAccount
1213,banking_0816,banking_0816_001,Customer,yes. I need to check my account balance of my checking account and also my savings account.,['InformIntent'],CheckAccountBalance
1214,banking_0816,banking_0816_031,Customer,"OK, that sounds great. can you set me up today?",['InformIntent'],SetUpOnlineBanking
1215,banking_0819,banking_0819_001,Customer,"yeah I need some information I need to find an ATM I moved again, moving too much all the time but you guys still have branches near me so I kept your bank so I need information, shouldn't take too long.",['InformIntent'],FindATM
1216,banking_0819,banking_0819_005,Customer,OK well I'll need to change that one to five fifty-six are you ready?,[],UpdateStreetAddress
1217,banking_0819,banking_0819_053,Customer,also can I do cash deposits?,['InformIntent'],GetBranchInfo
1218,banking_0819,banking_0819_076,Customer,What's your hours at your lobby?,['InformIntent'],GetBranchHours
1219,banking_0820,banking_0820_003,Customer,All right fine. I think I lost my credit card.,['InformIntent'],ReportLostStolenCard
1220,banking_0820,banking_0820_005,Customer,So I don't really know what to do about that. I'm just worried about my money getting used. so I want to get the money out of my credit card and put it in another bank so that if it is lost and someone tries to use it there is no credit available to use. Does that make sense?,['InformIntent'],ExternalWireTransfer
1221,banking_0821,banking_0821_018,Customer,"yeah. And and when I get to the ATM , how much can I use how much can I take out for the what is it Money or money removal? Is that.",['InformIntent'],GetWithdrawalLimit
1222,banking_0821,banking_0821_023,Customer,"OK. And and what about putting putting money in, like cash? How How many deposits can I do total or how much can be on each deposit kind of thing?",['InformIntent'],AskAboutCashDeposits
1223,banking_0822,banking_0822_001,Customer,"Hi there, I'm trying to get a balance to my checking account.",['InformIntent'],CheckAccountBalance
1224,banking_0822,banking_0822_022,Customer,"Oh perfect that that matches it can is it possible to do my credit card, what I owe my credit card too right now or do I have to call back?",['InformIntent'],CheckAccountBalance
1225,banking_0822,banking_0822_035,Customer,"Oh perfect all right that's that's good that didn't yeah that'd be great I appreciate that. You know like if I last time I called I I I've been calling every time I have to check the account balance but it's I just don't like I have to find your number and everything, so I was wondering is is there anyway I can check online?",['InformIntent'],SetUpOnlineBanking
1226,banking_0823,banking_0823_040,Customer,"Wow. That's awesome. Oh, you know what? I actually, I forgot to do something. There was one other thing I needed to do and that was to update my personal information, my phone number.",['InformIntent'],UpdatePhoneNumber
1227,banking_0824,banking_0824_018,Customer,"Well, I'm looking to transfer money from my checking account to my savings account.",['InformIntent'],InternalFundsTransfer
1228,banking_0824,banking_0824_054,Customer,"OK, thank you. Hey, let me ask you. what are the hours at the at the. What are the lobby hours at the branch you're at?",['InformIntent'],GetBranchHours
1229,banking_0827,banking_0827_001,Customer,yes. I need to change my old email address to my new address. Can you help me with that please.,['InformIntent'],UpdateEmail
1230,banking_0828,banking_0828_001,Customer,"Hi Daisy, my name's George. I'm calling because I wanted to move money from my checking account to my savings.",['InformIntent'],InternalFundsTransfer
1231,banking_0829,banking_0829_001,Customer,"Hi, I'm calling cuz I have my credit card stolen.",['InformIntent'],ReportLostStolenCard
1232,banking_0829,banking_0829_069,Customer,Now are you gonna give me a chip card because all the other cards that I've got in the past were chip were not a chip card. They're just a scan card so I think the chip cards are a lot more security.,['InformIntent'],RequestNewCard
1233,banking_0830,banking_0830_001,Customer,"Hi there. Listen, I'm a customer and I need help. I lost my credit card and I'm having problems with my checking account.",['InformIntent'],ReportLostStolenCard
1234,banking_0830,banking_0830_043,Customer,"You know, you know what? I've changed my mind. I wanna close my account.",['InformIntent'],CloseBankAccount
1235,banking_0831,banking_0831_001,Customer,"Hi, I was needing to open a bank account.",['InformIntent'],OpenBankingAccount
1236,banking_0831,banking_0831_017,Customer,Mhm. I was also needing to close one of my accounts.,['InformIntent'],CloseBankAccount
1237,banking_0831,banking_0831_028,Customer,I would like to transfer funds to the new checking account.,['InformIntent'],InternalFundsTransfer
1238,banking_0832,banking_0832_001,Customer,"Hi, this is Peter Davis. I want to find my nearest ATM machine.",['InformIntent'],FindATM
1239,banking_0833,banking_0833_001,Customer,"yes, I'm trying to find out what my account balance shows.",['InformIntent'],CheckAccountBalance
1240,banking_0834,banking_0834_001,Customer,"Hi, yes. I'm calling to open an account please.",['InformIntent'],OpenBankingAccount
1241,banking_0834,banking_0834_028,Customer,"Yes, actually you can help me find a branch.",['InformIntent'],FindBranch
1242,banking_0836,banking_0836_001,Customer,"Yes, hello Jerry. My name is Evelyn Richards, and I'd like to update my email address.",['InformIntent'],UpdateEmail
1243,banking_0836,banking_0836_036,Customer,"Yes, I would like to do a wire transfer.",['InformIntent'],ExternalWireTransfer
1244,banking_0837,banking_0837_001,Customer,Yes. I got something in the mail today about my loan.,[],ReportNotice
1245,banking_0837,banking_0837_002,Customer,I don't have enough money to do today so what are my options?,[],ExternalWireTransfer
1246,banking_0837,banking_0837_042,Customer,Yeah I need to know what my last transaction is on my credit card.,['InformIntent'],CheckTransactionHistory
1247,banking_0838,banking_0838_017,Customer,"Well, glad they called. That was absolutely not me. Great. Is this going to be a mess to deal with?",['InformIntent'],DisputeCharge
1248,banking_0838,banking_0838_019,Customer,"Hey, by the way, while you've got my account pulled up, can you change my number on there?",['InformIntent'],UpdatePhoneNumber
1249,banking_0839,banking_0839_007,Customer,"OK. So I. I need well I need to do a couple things. First thing first, my brother, my kid brother, he has a bar and he went into the bar business and doesn't know what he's doing. And, big brother that I am, am coming to to to save the day. And perform a bar rescue and I need to send him some money.",['InformIntent'],ExternalWireTransfer
1250,banking_0839,banking_0839_066,Customer,"Yeah. I also. I wanna open up another checking account. This You know, for myself cuz I'm gonna take over some of the bills with this to try to get him back on track with this.",['InformIntent'],OpenBankingAccount
1251,banking_0840,banking_0840_003,Customer,And I have some account at your bank. And what I need to do is to transfer some money from my checking account to my savings account. Can we do that on the phone?,['InformIntent'],InternalFundsTransfer
1252,banking_0841,banking_0841_001,Customer,"Hi. Yes, can I get some more information in regards to internal transfers, I believe?",['InformIntent'],InternalFundsTransfer
1253,banking_0841,banking_0841_035,Customer,Operating hours?,[],GetBranchHours
1254,banking_0842,banking_0842_003,Customer,"I'm doing pretty good. I have a question for you. I was looking at my statement that I just received in the mail for the charges for last month and I see something on here that I don't recognize. that I don't recognize the amount or the the company that's charging me, so I'd like to actually dispute that transaction. I was wondering if you could help me with that.",['InformIntent'],DisputeCharge
1255,banking_0842,banking_0842_015,Customer,Oh OK. If we can would you be able to update that or do I need to,['InformIntent'],UpdateStreetAddress
1256,banking_0844,banking_0844_001,Customer,"Oh hello, This is Charlene and I was in a bit of a fix because I am a bit far from where I'm used to and I was hoping you could help me locate a nearby branch",['InformIntent'],FindBranch
1257,banking_0845,banking_0845_013,Customer,yeah. I wanted to make a wire transfer.,['InformIntent'],ExternalWireTransfer
1258,banking_0846,banking_0846_013,Customer,"Well that's actually why I'm calling cuz I'm having trouble with my phone. And I need to find a branch near me and of course, this is the first time I've ever been out here. And I do not know where any branches are and my phone refuses to give me the information.",['InformIntent'],FindBranch
1259,banking_0846,banking_0846_030,Customer,"Yes, a branch. And honestly, I would like to know the ATM information as well if there is one available.",['InformIntent'],FindATM
1260,banking_0846,banking_0846_048,Customer,"OK, while I have you, can I also check my accounts since, like I said, I wasn't able to get on my phone to find a location or do anything cuz it's it's not the your website. It's my phone. I can't get a a signal. I don't know what's going on, so I was just wondering if I could check my checking account balance as well.",['InformIntent'],CheckAccountBalance
1261,banking_0847,banking_0847_006,Customer,"Yeah, it is. I mean I'm out of town and I'm trying to pull up, you know, an ATM near me, and and whatever else I might need to do and and having it at your fingertips of is of course much easier than calling you guys and and, you know, asking you to do it. But I appreciate you taking care of that, thank you so much.",[],FindATM
1262,banking_0847,banking_0847_044,Customer,"Oh, no, that's OK. I yes, there is something else I do want to I wanted to do. I was trying to do it online and as I said, I was having an issue. I saw a charge out there for a service that was not rendered. it was actually for something that was supposed to be scheduled and it was wasn't rendered the person it was a charge from Home Depot and the person never came out to fix my dishwasher. And I called them and they said they were going to reverse the charge and they still haven't and so I want to dispute that through you guys because they are not taking care of removing the charge from my my account.",['InformIntent'],DisputeCharge
1263,banking_0848,banking_0848_001,Customer,"yes. Hi Kayleen. My name's Andrea, and I was hoping you could tell me my balance?",['InformIntent'],CheckAccountBalance
1264,banking_0848,banking_0848_023,Customer,"Yeah. Actually, I have a question. Would it be possible for me to transfer money over from my savings right now with you?",['InformIntent'],InternalFundsTransfer
1265,banking_0849,banking_0849_001,Customer,my name's Edward Elrick. Just calling in to get some information on some of my accounts.,['InformIntent'],CheckAccountBalance
1266,banking_0849,banking_0849_023,Customer,Yeah I just wanted to check the balance on my account. Not sure how much I have. I need to go to the store get some stuff for my home. we're doing some renovation. I just wanna make sure I have enough before I go there.,['InformIntent'],CheckAccountBalance
1267,banking_0849,banking_0849_027,Customer,is there anything that's pending on that? And do you happen to know what the balance of my savings is as well?,['InformIntent'],CheckTransactionHistory
1268,banking_0849,banking_0849_029,Customer,Oh OK. is there any way you can transfer three thousands from my savings to my checkings? I just wanna make sure I have enough.,['InformIntent'],InternalFundsTransfer
1269,banking_0851,banking_0851_001,Customer,"Yes, hello Jerry my name is Eleanor Richards I got a statement in the mail about my gold card I'm not sure what's it's about.",['InformIntent'],ReportNotice
1270,banking_0852,banking_0852_003,Customer,"Yes, I'd like to open a new account.",['InformIntent'],OpenBankingAccount
1271,banking_0853,banking_0853_005,Customer,"Well, I was actually calling to go ahead update my information. If I could?",['InformIntent'],UpdateStreetAddress
1272,banking_0853,banking_0853_034,Customer,"OK great thank you so much. Now could since I have you on the phone could I go ahead and check the the balance of my oh not my savings account, the other one my my debit card account? I'm sorry it's been such a long week.",['InformIntent'],CheckAccountBalance
1273,banking_0854,banking_0854_001,Customer,Yes. I need to find where is a branch near where I live?,['InformIntent'],FindBranch
1274,banking_0854,banking_0854_005,Customer,Yes. And also by the way I also wanna get my interest rate for my savings. Account.,['InformIntent'],CheckAccountInterestRate
1275,banking_0856,banking_0856_009,Customer,"well, that's why I'm calling. I wanna change my email. Update my email.",['InformIntent'],UpdateEmail
1276,banking_0857,banking_0857_001,Customer,"My wife, she she drove over a nail and and busted a tire, and she ran it flat. now I gotta buy a tire and a wheel, and I just need to see if I've got enough money to do that.",['InformIntent'],CheckAccountBalance
1277,banking_0857,banking_0857_029,Customer,"I can't. Well, yeah you can you can give me some info on your savings account. I'm looking for the interest rate, and is there a fee associated with having a savings account?",['InformIntent'],CheckAccountInterestRate
1278,banking_0858,banking_0858_053,Customer,I'd like to transfer I'm sorry transfer my checkings to my savings.,['InformIntent'],InternalFundsTransfer
1279,banking_0859,banking_0859_011,Customer,"Well I've got the mobile app. And I'll probably just go ahead and use that because I think I could get directions straight from it. Yeah, I'm new to this new place, anyways. So what about fees? What do they do with those cause I know you when I lived in Alabama we had locations you everywhere and I didn't have to worry about those new fees because I was always using you Intellibank's ATMs but so what what's like the fees like if I if I don't use an Intellibank?",['InformIntent'],AskAboutATMFees
1280,banking_0859,banking_0859_017,Customer,OK let's go ahead I need to check my savings and checking balances.,['InformIntent'],CheckAccountBalance
1281,banking_0860,banking_0860_014,Customer,Yes I want to open up a a a new account.,['InformIntent'],OpenBankingAccount
1282,banking_0860,banking_0860_057,Customer,Oh OK and how soon can I if I wanted to take money out how soon could I do that?,['InformIntent'],AskAboutTransferTime
1283,banking_0861,banking_0861_002,Customer,"I was out of town last week on a work trip, and I used my card at a bunch of different places when I came home Monday this week, I was balancing my account into my expense reports and I noticed that there was a charge on my card that I'm pretty sure wasn't me.",[],DisputeCharge
1284,banking_0862,banking_0862_003,Customer,I'm doing pretty well I'm calling today because I would like to open an account with you guys.,['InformIntent'],OpenBankingAccount
1285,banking_0863,banking_0863_023,Customer,"Yeah, I needed to make a wire transfer from my savings account to my sisters checkings account.",['InformIntent'],ExternalWireTransfer
1286,banking_0864,banking_0864_007,Customer,OK that's great. anyway I'm calling because I don't recognize something on my on my online account.,['InformIntent'],DisputeCharge
1287,banking_0865,banking_0865_016,Customer,"OK, that would be great. And can you go ahead and update my email address?",['InformIntent'],UpdateEmail
1288,banking_0865,banking_0865_030,Customer,"Yes, I also would like to report a lost card please.",['InformIntent'],ReportLostStolenCard
1289,banking_0866,banking_0866_001,Customer,"Hi there, Rory. I'd like to make a transfer from my savings account to my checking account.",['InformIntent'],InternalFundsTransfer
1290,banking_0866,banking_0866_017,Customer,"Yeah, that's correct. now can you let me know the balance of those accounts after the transfer?",['InformIntent'],CheckAccountBalance
1291,banking_0866,banking_0866_019,Customer,All right. That sounds good. do you know how long this'll take?,['InformIntent'],AskAboutTransferTime
1292,banking_0866,banking_0866_023,Customer,"yeah, why don't we go ahead and update my email address?",['InformIntent'],UpdateEmail
1293,banking_0867,banking_0867_001,Customer,I need to report a lost credit card.,['InformIntent'],ReportLostStolenCard
1294,banking_0867,banking_0867_036,Customer,yeah. I have a charge to dispute.,[],DisputeCharge
1295,banking_0868,banking_0868_003,Customer,"Well, good, good. My name is Evelyn Richards and I need to update my street address, please.",['InformIntent'],UpdateStreetAddress
1296,banking_0868,banking_0868_029,Customer,"Yes. I would like to dispute a transaction on my checking account, please.",['InformIntent'],DisputeCharge
1297,banking_0869,banking_0869_001,Customer,"Hi Alexis, this is Katrina and I need help with changing my address girl.",['InformIntent'],UpdateStreetAddress
1298,banking_0870,banking_0870_022,Customer,"Two zero four six nine six nine. And what's the hours of that branch, please?",['InformIntent'],GetBranchHours
1299,banking_0870,banking_0870_031,Customer,"OK, and do they have a drive up there, or is it just the lobby?",['InformIntent'],GetBranchInfo
1300,banking_0871,banking_0871_001,Customer,I would like to open a checking account. But I cannot go in person because I am sick with a cold.,['InformIntent'],OpenBankingAccount
1301,banking_0871,banking_0871_003,Customer,Actually I can do that another day. I want this to be over quicker since it hurts to talk. Can you help me with making a wire transfer? That's more important to me right now.,['InformIntent'],ExternalWireTransfer
1302,banking_0871,banking_0871_023,Customer,Yes. I need help with the with finding the nearest branch to my location.,['InformIntent'],FindBranch
1303,banking_0872,banking_0872_001,Customer,Hello. Good morning. I'm calling to report a missing credit card.,['InformIntent'],ReportLostStolenCard
1304,banking_0873,banking_0873_014,Customer,"Yes, I wanted to transfer some money to another person's account.",['InformIntent'],ExternalWireTransfer
1305,banking_0873,banking_0873_048,Customer,"No, I were gonna wonder how long will it take for her to receive it?",['InformIntent'],AskAboutTransferTime
1306,banking_0874,banking_0874_001,Customer,"Hi, Daisy my names George I don't need. I don't know where any of the branch locations are.",['InformIntent'],FindBranch
1307,banking_0874,banking_0874_015,Customer,you know what just forget I want to close my account.,['InformIntent'],CloseBankAccount
1308,banking_0874,banking_0874_017,Customer,"I'd like to transfer it, please.",[],ExternalWireTransfer
1309,banking_0875,banking_0875_001,Customer,Yes Jerry my name is Evelyn Richards. Can you update my email?,['InformIntent'],UpdateEmail
1310,banking_0875,banking_0875_021,Customer,Yes I got a notice in the mail about my account there was some problem with that and I wanted to see if you could tell me what this is about.,['InformIntent'],GetAccountInfo
1311,banking_0875,banking_0875_027,Customer,What? I've never been to Mexico City. So I am definitely disputing that.,[],DisputeCharge
1312,banking_0876,banking_0876_001,Customer,yes. My name is Ben Kendall. K E N D A L. And I need to find the nearest branch.,['InformIntent'],FindBranch
1313,banking_0876,banking_0876_020,Customer,what hours is the branch open?,['InformIntent'],GetBranchHours
1314,banking_0877,banking_0877_001,Customer,"Hi. Yes, I'm calling to see if you guys can assist me with trying to find the nearest branch near me?",['InformIntent'],FindBranch
1315,banking_0877,banking_0877_014,Customer,Thank you. Oh I forgot something too. Do you guys do can I deposit my checks there too?,['InformIntent'],GetBranchInfo
1316,banking_0879,banking_0879_003,Customer,Well I went out drinking and had a blast. I met a few friends for drinks things got out of hand and I lost my wallet.,[],ReportLostStolenCard
1317,banking_0880,banking_0880_005,Customer,Oh thank you and I need to pick a bank and open a new bank account.,['InformIntent'],OpenBankingAccount
1318,banking_0880,banking_0880_007,Customer,Oh OK I just picked up the first phone that it came up on Google. Where are you exactly located so I can see like,['InformIntent'],FindBranch
